avg_sentence_length,sentence_length_std,type_token_ratio,stopword_ratio,pos_distribution_PUNCT,pos_distribution_PROPN,pos_distribution_DET,pos_distribution_ADJ,pos_distribution_NOUN,pos_distribution_AUX,pos_distribution_ADV,pos_distribution_VERB,pos_distribution_ADP,pos_distribution_CCONJ,pos_distribution_NUM,pos_distribution_PART,pos_distribution_PRON,pos_distribution_SCONJ,redundancy_score,perplexity,num_sentences,num_tokens,label,pos_distribution_INTJ,pos_distribution_X,pos_distribution_SYM,avg_sentence_similarity,max_similarity
26.166666666666668,17.662735411657565,0.5786802030456852,0.23666666666666666,0.26666666666666666,0.12666666666666668,0.03333333333333333,0.04,0.16,0.02,0.03,0.11333333333333333,0.06666666666666667,0.013333333333333334,0.05,0.016666666666666666,0.06,0.0,0.0,13.072769165039062,12,300,post_edited_ai,0.0033333333333333335,0.0,0.0,0.0,0.0
17.74074074074074,10.679133660910862,0.5688073394495413,0.0,0.1341991341991342,0.6341991341991342,0.0021645021645021645,0.023809523809523808,0.09523809523809523,0.006493506493506494,0.006493506493506494,0.03896103896103896,0.0021645021645021645,0.0,0.010822510822510822,0.0,0.0,0.0,0.07407407407407407,5.81680965423584,27,462,ai,0.004329004329004329,0.04112554112554113,0.0,0.0,0.0
28.1,13.277424449041312,0.4079822616407982,0.01282051282051282,0.16483516483516483,0.608058608058608,0.01282051282051282,0.018315018315018316,0.08608058608058608,0.0018315018315018315,0.0,0.0347985347985348,0.020146520146520148,0.0,0.007326007326007326,0.0,0.0,0.0,0.010526315789473684,29.080631256103516,20,546,ai,0.003663003663003663,0.040293040293040296,0.0018315018315018315,0.0,0.0
32.294117647058826,23.846974665396058,0.46208530805687204,0.0,0.09176029962546817,0.7209737827715356,0.0,0.011235955056179775,0.09737827715355805,0.0,0.003745318352059925,0.024344569288389514,0.00749063670411985,0.0018726591760299626,0.024344569288389514,0.0,0.0018726591760299626,0.0,0.18382352941176472,5.832035541534424,17,534,post_edited_ai,0.0056179775280898875,0.009363295880149813,0.0,0.0,0.0
68.0,37.47888294315436,0.4140625,0.0,0.14754098360655737,0.5519125683060109,0.0,0.02185792349726776,0.18579234972677597,0.0,0.0,0.04918032786885246,0.0273224043715847,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,5.230186462402344,3,183,ai,0.0,0.0,0.0,0.0,0.0
17.666666666666668,3.0912061651652345,0.8936170212765957,0.018867924528301886,0.09433962264150944,0.4716981132075472,0.0,0.07547169811320754,0.22641509433962265,0.0,0.0,0.018867924528301886,0.0,0.018867924528301886,0.0,0.0,0.018867924528301886,0.0,0.0,85.8586654663086,3,53,post_edited_ai,0.0,0.07547169811320754,0.0,0.0,0.0
22.785714285714285,13.390714114258278,0.6226415094339622,0.0,0.15771812080536912,0.6208053691275168,0.0,0.010067114093959731,0.10067114093959731,0.0,0.0,0.020134228187919462,0.013422818791946308,0.0,0.06711409395973154,0.0,0.003355704697986577,0.0,0.2087912087912088,8.21068286895752,14,298,ai,0.006711409395973154,0.0,0.0,0.0,0.0
70.0,81.31830462243214,0.671875,0.0,0.19047619047619047,0.5291005291005291,0.0,0.005291005291005291,0.15873015873015872,0.0,0.005291005291005291,0.037037037037037035,0.021164021164021163,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,9.148924827575684,3,189,ai,0.0,0.005291005291005291,0.0,0.0,0.0
16.93220338983051,8.278754525954097,0.4959481361426256,0.22198952879581152,0.2900523560209424,0.11518324607329843,0.03664921465968586,0.09424083769633508,0.20209424083769634,0.016753926701570682,0.014659685863874346,0.07225130890052356,0.04712041884816754,0.040837696335078534,0.0010471204188481676,0.016753926701570682,0.041884816753926704,0.0020942408376963353,0.0,12.531900405883789,59,955,ai,0.0,0.008376963350785341,0.0,0.0,0.0
78.625,48.7645811527178,0.7058823529411765,0.006600660066006601,0.6006600660066007,0.22112211221122113,0.0,0.0033003300330033004,0.0627062706270627,0.0,0.0049504950495049506,0.033003300330033,0.0049504950495049506,0.0,0.037953795379537955,0.0,0.0049504950495049506,0.0,0.25,4.737663745880127,8,606,post_edited_ai,0.0016501650165016502,0.019801980198019802,0.0049504950495049506,0.0,0.0
